Person Type Scenario,Period,Location,Percent Active Devices
Visitor Weekday Now,1,WORK,0.068348529
Visitor Weekday Now,2,WORK,0.067243534
Visitor Weekday Now,3,WORK,0.064930475
Visitor Weekday Now,4,WORK,0.06403423
Visitor Weekday Now,5,WORK,0.061974371
Visitor Weekday Now,6,WORK,0.061279167
Visitor Weekday Now,7,WORK,0.06050465
Visitor Weekday Now,8,WORK,0.060354001
Visitor Weekday Now,9,WORK,0.060724959
Visitor Weekday Now,10,WORK,0.062177633
Visitor Weekday Now,11,WORK,0.064887014
Visitor Weekday Now,12,WORK,0.070545717
Visitor Weekday Now,13,WORK,0.082423267
Visitor Weekday Now,14,WORK,0.096660517
Visitor Weekday Now,15,WORK,0.117994907
Visitor Weekday Now,16,WORK,0.13516147
Visitor Weekday Now,17,WORK,0.15649435
Visitor Weekday Now,18,WORK,0.171143967
Visitor Weekday Now,19,WORK,0.18569633
Visitor Weekday Now,20,WORK,0.192578921
Visitor Weekday Now,21,WORK,0.19755293
Visitor Weekday Now,22,WORK,0.201181804
Visitor Weekday Now,23,WORK,0.203444335
Visitor Weekday Now,24,WORK,0.205507054
Visitor Weekday Now,25,WORK,0.20505618
Visitor Weekday Now,26,WORK,0.205526149
Visitor Weekday Now,27,WORK,0.204538537
Visitor Weekday Now,28,WORK,0.203916311
Visitor Weekday Now,29,WORK,0.202773707
Visitor Weekday Now,30,WORK,0.199092176
Visitor Weekday Now,31,WORK,0.193017515
Visitor Weekday Now,32,WORK,0.183422547
Visitor Weekday Now,33,WORK,0.170116814
Visitor Weekday Now,34,WORK,0.156014081
Visitor Weekday Now,35,WORK,0.133286899
Visitor Weekday Now,36,WORK,0.120461162
Visitor Weekday Now,37,WORK,0.1114167
Visitor Weekday Now,38,WORK,0.107341096
Visitor Weekday Now,39,WORK,0.102625107
Visitor Weekday Now,40,WORK,0.101732113
Visitor Weekday Now,41,WORK,0.093667818
Visitor Weekday Now,42,WORK,0.092359133
Visitor Weekday Now,43,WORK,0.08787741
Visitor Weekday Now,44,WORK,0.086156146
Visitor Weekday Now,45,WORK,0.080198108
Visitor Weekday Now,46,WORK,0.078819562
Visitor Weekday Now,47,WORK,0.074730592
Visitor Weekday Now,48,WORK,0.07260855
Visitor Weekday Now,1,OTHER,0.127391882
Visitor Weekday Now,2,OTHER,0.126515265
Visitor Weekday Now,3,OTHER,0.122430377
Visitor Weekday Now,4,OTHER,0.121217076
Visitor Weekday Now,5,OTHER,0.118754854
Visitor Weekday Now,6,OTHER,0.118474542
Visitor Weekday Now,7,OTHER,0.116717495
Visitor Weekday Now,8,OTHER,0.117269329
Visitor Weekday Now,9,OTHER,0.11617705
Visitor Weekday Now,10,OTHER,0.117711286
Visitor Weekday Now,11,OTHER,0.119758064
Visitor Weekday Now,12,OTHER,0.124056957
Visitor Weekday Now,13,OTHER,0.130805948
Visitor Weekday Now,14,OTHER,0.137068565
Visitor Weekday Now,15,OTHER,0.140290831
Visitor Weekday Now,16,OTHER,0.145433583
Visitor Weekday Now,17,OTHER,0.148858479
Visitor Weekday Now,18,OTHER,0.15352661
Visitor Weekday Now,19,OTHER,0.1525788
Visitor Weekday Now,20,OTHER,0.156906721
Visitor Weekday Now,21,OTHER,0.158762647
Visitor Weekday Now,22,OTHER,0.162854441
Visitor Weekday Now,23,OTHER,0.16211308
Visitor Weekday Now,24,OTHER,0.166181907
Visitor Weekday Now,25,OTHER,0.167667229
Visitor Weekday Now,26,OTHER,0.16923915
Visitor Weekday Now,27,OTHER,0.167204968
Visitor Weekday Now,28,OTHER,0.169170224
Visitor Weekday Now,29,OTHER,0.167615951
Visitor Weekday Now,30,OTHER,0.16971561
Visitor Weekday Now,31,OTHER,0.167376116
Visitor Weekday Now,32,OTHER,0.168395707
Visitor Weekday Now,33,OTHER,0.164808577
Visitor Weekday Now,34,OTHER,0.167265052
Visitor Weekday Now,35,OTHER,0.167818125
Visitor Weekday Now,36,OTHER,0.171208391
Visitor Weekday Now,37,OTHER,0.17019034
Visitor Weekday Now,38,OTHER,0.173614937
Visitor Weekday Now,39,OTHER,0.169477986
Visitor Weekday Now,40,OTHER,0.174058817
Visitor Weekday Now,41,OTHER,0.156387801
Visitor Weekday Now,42,OTHER,0.156001915
Visitor Weekday Now,43,OTHER,0.150621768
Visitor Weekday Now,44,OTHER,0.150317237
Visitor Weekday Now,45,OTHER,0.143572284
Visitor Weekday Now,46,OTHER,0.143440375
Visitor Weekday Now,47,OTHER,0.137609928
Visitor Weekday Now,48,OTHER,0.135804778
Visitor Weekday Now,1,SCHOOL,0
Visitor Weekday Now,2,SCHOOL,0
Visitor Weekday Now,3,SCHOOL,0
Visitor Weekday Now,4,SCHOOL,0
Visitor Weekday Now,5,SCHOOL,0
Visitor Weekday Now,6,SCHOOL,0
Visitor Weekday Now,7,SCHOOL,0
Visitor Weekday Now,8,SCHOOL,0
Visitor Weekday Now,9,SCHOOL,0
Visitor Weekday Now,10,SCHOOL,0
Visitor Weekday Now,11,SCHOOL,0
Visitor Weekday Now,12,SCHOOL,0
Visitor Weekday Now,13,SCHOOL,0
Visitor Weekday Now,14,SCHOOL,0
Visitor Weekday Now,15,SCHOOL,0
Visitor Weekday Now,16,SCHOOL,0
Visitor Weekday Now,17,SCHOOL,0
Visitor Weekday Now,18,SCHOOL,0
Visitor Weekday Now,19,SCHOOL,0
Visitor Weekday Now,20,SCHOOL,0
Visitor Weekday Now,21,SCHOOL,0
Visitor Weekday Now,22,SCHOOL,0
Visitor Weekday Now,23,SCHOOL,0
Visitor Weekday Now,24,SCHOOL,0
Visitor Weekday Now,25,SCHOOL,0
Visitor Weekday Now,26,SCHOOL,0
Visitor Weekday Now,27,SCHOOL,0
Visitor Weekday Now,28,SCHOOL,0
Visitor Weekday Now,29,SCHOOL,0
Visitor Weekday Now,30,SCHOOL,0
Visitor Weekday Now,31,SCHOOL,0
Visitor Weekday Now,32,SCHOOL,0
Visitor Weekday Now,33,SCHOOL,0
Visitor Weekday Now,34,SCHOOL,0
Visitor Weekday Now,35,SCHOOL,0
Visitor Weekday Now,36,SCHOOL,0
Visitor Weekday Now,37,SCHOOL,0
Visitor Weekday Now,38,SCHOOL,0
Visitor Weekday Now,39,SCHOOL,0
Visitor Weekday Now,40,SCHOOL,0
Visitor Weekday Now,41,SCHOOL,0
Visitor Weekday Now,42,SCHOOL,0
Visitor Weekday Now,43,SCHOOL,0
Visitor Weekday Now,44,SCHOOL,0
Visitor Weekday Now,45,SCHOOL,0
Visitor Weekday Now,46,SCHOOL,0
Visitor Weekday Now,47,SCHOOL,0
Visitor Weekday Now,48,SCHOOL,0
Visitor Weekend Before,1,HOME,0.724103594
Visitor Weekend Before,2,HOME,0.737088056
Visitor Weekend Before,3,HOME,0.751507158
Visitor Weekend Before,4,HOME,0.760547744
Visitor Weekend Before,5,HOME,0.770572638
Visitor Weekend Before,6,HOME,0.77620796
Visitor Weekend Before,7,HOME,0.77803643
Visitor Weekend Before,8,HOME,0.781145485
Visitor Weekend Before,9,HOME,0.78316546
Visitor Weekend Before,10,HOME,0.783337256
Visitor Weekend Before,11,HOME,0.781372824
Visitor Weekend Before,12,HOME,0.776845093
Visitor Weekend Before,13,HOME,0.768742813
Visitor Weekend Before,14,HOME,0.758523566
Visitor Weekend Before,15,HOME,0.744373834
Visitor Weekend Before,16,HOME,0.72931047
Visitor Weekend Before,17,HOME,0.710202784
Visitor Weekend Before,18,HOME,0.690498132
Visitor Weekend Before,19,HOME,0.665059071
Visitor Weekend Before,20,HOME,0.641609101
Visitor Weekend Before,21,HOME,0.612558863
Visitor Weekend Before,22,HOME,0.591891091
Visitor Weekend Before,23,HOME,0.575349197
Visitor Weekend Before,24,HOME,0.563174356
Visitor Weekend Before,25,HOME,0.557868298
Visitor Weekend Before,26,HOME,0.552290482
Visitor Weekend Before,27,HOME,0.550649596
Visitor Weekend Before,28,HOME,0.549047036
Visitor Weekend Before,29,HOME,0.550327479
Visitor Weekend Before,30,HOME,0.553363444
Visitor Weekend Before,31,HOME,0.559115678
Visitor Weekend Before,32,HOME,0.562461446
Visitor Weekend Before,33,HOME,0.565930566
Visitor Weekend Before,34,HOME,0.566734523
Visitor Weekend Before,35,HOME,0.567560967
Visitor Weekend Before,36,HOME,0.567611075
Visitor Weekend Before,37,HOME,0.577741128
Visitor Weekend Before,38,HOME,0.579288364
Visitor Weekend Before,39,HOME,0.602874214
Visitor Weekend Before,40,HOME,0.609667902
Visitor Weekend Before,41,HOME,0.626463489
Visitor Weekend Before,42,HOME,0.642875216
Visitor Weekend Before,43,HOME,0.664150499
Visitor Weekend Before,44,HOME,0.682049962
Visitor Weekend Before,45,HOME,0.704064302
Visitor Weekend Before,46,HOME,0.719089475
Visitor Weekend Before,47,HOME,0.736409307
Visitor Weekend Before,48,HOME,0.74617261
Visitor Weekend Before,1,WORK,0.052422094
Visitor Weekend Before,2,WORK,0.048603889
Visitor Weekend Before,3,WORK,0.044233846
Visitor Weekend Before,4,WORK,0.041888414
Visitor Weekend Before,5,WORK,0.039370095
Visitor Weekend Before,6,WORK,0.037909056
Visitor Weekend Before,7,WORK,0.037759586
Visitor Weekend Before,8,WORK,0.037130569
Visitor Weekend Before,9,WORK,0.036972341
Visitor Weekend Before,10,WORK,0.037129433
Visitor Weekend Before,11,WORK,0.038617677
Visitor Weekend Before,12,WORK,0.041019856
Visitor Weekend Before,13,WORK,0.045978438
Visitor Weekend Before,14,WORK,0.050812092
Visitor Weekend Before,15,WORK,0.058154973
Visitor Weekend Before,16,WORK,0.063852146
Visitor Weekend Before,17,WORK,0.070781721
Visitor Weekend Before,18,WORK,0.076832325
Visitor Weekend Before,19,WORK,0.083565486
Visitor Weekend Before,20,WORK,0.088941666
Visitor Weekend Before,21,WORK,0.097459464
Visitor Weekend Before,22,WORK,0.101630907
Visitor Weekend Before,23,WORK,0.104551254
Visitor Weekend Before,24,WORK,0.106812842
Visitor Weekend Before,25,WORK,0.107695174
Visitor Weekend Before,26,WORK,0.107877119
Visitor Weekend Before,27,WORK,0.107240245
Visitor Weekend Before,28,WORK,0.107180551
Visitor Weekend Before,29,WORK,0.106425697
Visitor Weekend Before,30,WORK,0.105245657
Visitor Weekend Before,31,WORK,0.104477691
Visitor Weekend Before,32,WORK,0.103624397
Visitor Weekend Before,33,WORK,0.101877763
Visitor Weekend Before,34,WORK,0.101074876
Visitor Weekend Before,35,WORK,0.098840722
Visitor Weekend Before,36,WORK,0.096232705
Visitor Weekend Before,37,WORK,0.089749612
Visitor Weekend Before,38,WORK,0.08771777
Visitor Weekend Before,39,WORK,0.079529483
Visitor Weekend Before,40,WORK,0.078236406
Visitor Weekend Before,41,WORK,0.075580081
Visitor Weekend Before,42,WORK,0.074037041
Visitor Weekend Before,43,WORK,0.070479264
Visitor Weekend Before,44,WORK,0.067452939
Visitor Weekend Before,45,WORK,0.062023215
Visitor Weekend Before,46,WORK,0.05927784
Visitor Weekend Before,47,WORK,0.054469644
Visitor Weekend Before,48,WORK,0.051858646
Visitor Weekend Before,1,OTHER,0.223474312
Visitor Weekend Before,2,OTHER,0.214308055
Visitor Weekend Before,3,OTHER,0.204258996
Visitor Weekend Before,4,OTHER,0.197563842
Visitor Weekend Before,5,OTHER,0.190057267
Visitor Weekend Before,6,OTHER,0.185882984
Visitor Weekend Before,7,OTHER,0.184203984
Visitor Weekend Before,8,OTHER,0.181723945
Visitor Weekend Before,9,OTHER,0.179862199
Visitor Weekend Before,10,OTHER,0.179533311
Visitor Weekend Before,11,OTHER,0.180009499
Visitor Weekend Before,12,OTHER,0.182135051
Visitor Weekend Before,13,OTHER,0.185278749
Visitor Weekend Before,14,OTHER,0.190664342
Visitor Weekend Before,15,OTHER,0.197471193
Visitor Weekend Before,16,OTHER,0.206837385
Visitor Weekend Before,17,OTHER,0.219015495
Visitor Weekend Before,18,OTHER,0.232669543
Visitor Weekend Before,19,OTHER,0.251375442
Visitor Weekend Before,20,OTHER,0.269449233
Visitor Weekend Before,21,OTHER,0.289981674
Visitor Weekend Before,22,OTHER,0.306478002
Visitor Weekend Before,23,OTHER,0.320099549
Visitor Weekend Before,24,OTHER,0.330012802
Visitor Weekend Before,25,OTHER,0.334436528
Visitor Weekend Before,26,OTHER,0.339832399
Visitor Weekend Before,27,OTHER,0.342110159
Visitor Weekend Before,28,OTHER,0.343772413
Visitor Weekend Before,29,OTHER,0.343246824
Visitor Weekend Before,30,OTHER,0.341390899
Visitor Weekend Before,31,OTHER,0.336406631
Visitor Weekend Before,32,OTHER,0.333914156
Visitor Weekend Before,33,OTHER,0.332191671
Visitor Weekend Before,34,OTHER,0.332190601
Visitor Weekend Before,35,OTHER,0.33359831
Visitor Weekend Before,36,OTHER,0.33615622
Visitor Weekend Before,37,OTHER,0.332509259
Visitor Weekend Before,38,OTHER,0.332993866
Visitor Weekend Before,39,OTHER,0.317596303
Visitor Weekend Before,40,OTHER,0.312095692
Visitor Weekend Before,41,OTHER,0.29795643
Visitor Weekend Before,42,OTHER,0.283087743
Visitor Weekend Before,43,OTHER,0.265370237
Visitor Weekend Before,44,OTHER,0.2504971
Visitor Weekend Before,45,OTHER,0.233912483
Visitor Weekend Before,46,OTHER,0.221632685
Visitor Weekend Before,47,OTHER,0.209121049
Visitor Weekend Before,48,OTHER,0.201968744
Visitor Weekend Before,1,SCHOOL,0
Visitor Weekend Before,2,SCHOOL,0
Visitor Weekend Before,3,SCHOOL,0
Visitor Weekend Before,4,SCHOOL,0
Visitor Weekend Before,5,SCHOOL,0
Visitor Weekend Before,6,SCHOOL,0
Visitor Weekend Before,7,SCHOOL,0
Visitor Weekend Before,8,SCHOOL,0
Visitor Weekend Before,9,SCHOOL,0
Visitor Weekend Before,10,SCHOOL,0
Visitor Weekend Before,11,SCHOOL,0
Visitor Weekend Before,12,SCHOOL,0
Visitor Weekend Before,13,SCHOOL,0
Visitor Weekend Before,14,SCHOOL,0
Visitor Weekend Before,15,SCHOOL,0
Visitor Weekend Before,16,SCHOOL,0
Visitor Weekend Before,17,SCHOOL,0
Visitor Weekend Before,18,SCHOOL,0
Visitor Weekend Before,19,SCHOOL,0
Visitor Weekend Before,20,SCHOOL,0
Visitor Weekend Before,21,SCHOOL,0
Visitor Weekend Before,22,SCHOOL,0
Visitor Weekend Before,23,SCHOOL,0
Visitor Weekend Before,24,SCHOOL,0
Visitor Weekend Before,25,SCHOOL,0
Visitor Weekend Before,26,SCHOOL,0
Visitor Weekend Before,27,SCHOOL,0
Visitor Weekend Before,28,SCHOOL,0
Visitor Weekend Before,29,SCHOOL,0
Visitor Weekend Before,30,SCHOOL,0
Visitor Weekend Before,31,SCHOOL,0
Visitor Weekend Before,32,SCHOOL,0
Visitor Weekend Before,33,SCHOOL,0
Visitor Weekend Before,34,SCHOOL,0
Visitor Weekend Before,35,SCHOOL,0
Visitor Weekend Before,36,SCHOOL,0
Visitor Weekend Before,37,SCHOOL,0
Visitor Weekend Before,38,SCHOOL,0
Visitor Weekend Before,39,SCHOOL,0
Visitor Weekend Before,40,SCHOOL,0
Visitor Weekend Before,41,SCHOOL,0
Visitor Weekend Before,42,SCHOOL,0
Visitor Weekend Before,43,SCHOOL,0
Visitor Weekend Before,44,SCHOOL,0
Visitor Weekend Before,45,SCHOOL,0
Visitor Weekend Before,46,SCHOOL,0
Visitor Weekend Before,47,SCHOOL,0
Visitor Weekend Before,48,SCHOOL,0
Visitor Weekend Now,1,HOME,0.793083295
Visitor Weekend Now,2,HOME,0.795882387
Visitor Weekend Now,3,HOME,0.80661625
Visitor Weekend Now,4,HOME,0.808141675
Visitor Weekend Now,5,HOME,0.814938153
Visitor Weekend Now,6,HOME,0.81616255
Visitor Weekend Now,7,HOME,0.820648289
Visitor Weekend Now,8,HOME,0.82158269
Visitor Weekend Now,9,HOME,0.823626107
Visitor Weekend Now,10,HOME,0.822823048
Visitor Weekend Now,11,HOME,0.823780826
Visitor Weekend Now,12,HOME,0.820306663
Visitor Weekend Now,13,HOME,0.815496722
Visitor Weekend Now,14,HOME,0.808565587
Visitor Weekend Now,15,HOME,0.798691217
Visitor Weekend Now,16,HOME,0.79235689
Visitor Weekend Now,17,HOME,0.784814021
Visitor Weekend Now,18,HOME,0.77581481
Visitor Weekend Now,19,HOME,0.76996034
Visitor Weekend Now,20,HOME,0.76076029
Visitor Weekend Now,21,HOME,0.74790194
Visitor Weekend Now,22,HOME,0.737457129
Visitor Weekend Now,23,HOME,0.735218488
Visitor Weekend Now,24,HOME,0.727758478
Visitor Weekend Now,25,HOME,0.725746612
Visitor Weekend Now,26,HOME,0.718188505
Visitor Weekend Now,27,HOME,0.721154157
Visitor Weekend Now,28,HOME,0.716089601
Visitor Weekend Now,29,HOME,0.718286807
Visitor Weekend Now,30,HOME,0.714372783
Visitor Weekend Now,31,HOME,0.716662899
Visitor Weekend Now,32,HOME,0.715767838
Visitor Weekend Now,33,HOME,0.722003977
Visitor Weekend Now,34,HOME,0.72180461
Visitor Weekend Now,35,HOME,0.732094765
Visitor Weekend Now,36,HOME,0.729784732
Visitor Weekend Now,37,HOME,0.733818182
Visitor Weekend Now,38,HOME,0.728845003
Visitor Weekend Now,39,HOME,0.73457562
Visitor Weekend Now,40,HOME,0.724976019
Visitor Weekend Now,41,HOME,0.755761702
Visitor Weekend Now,42,HOME,0.753943751
Visitor Weekend Now,43,HOME,0.76482644
Visitor Weekend Now,44,HOME,0.765609781
Visitor Weekend Now,45,HOME,0.776942049
Visitor Weekend Now,46,HOME,0.778729529
Visitor Weekend Now,47,HOME,0.791709769
Visitor Weekend Now,48,HOME,0.794786902
Visitor Weekend Now,1,WORK,0.069107757
Visitor Weekend Now,2,WORK,0.068413269
Visitor Weekend Now,3,WORK,0.063995359
Visitor Weekend Now,4,WORK,0.063061799
Visitor Weekend Now,5,WORK,0.061328931
Visitor Weekend Now,6,WORK,0.060691139
Visitor Weekend Now,7,WORK,0.059707048
Visitor Weekend Now,8,WORK,0.05920805
Visitor Weekend Now,9,WORK,0.058779977
Visitor Weekend Now,10,WORK,0.059322351
Visitor Weekend Now,11,WORK,0.05954054
Visitor Weekend Now,12,WORK,0.061571547
Visitor Weekend Now,13,WORK,0.06428033
Visitor Weekend Now,14,WORK,0.067886531
Visitor Weekend Now,15,WORK,0.073035667
Visitor Weekend Now,16,WORK,0.076793234
Visitor Weekend Now,17,WORK,0.081079355
Visitor Weekend Now,18,WORK,0.084823926
Visitor Weekend Now,19,WORK,0.087804035
Visitor Weekend Now,20,WORK,0.090871052
Visitor Weekend Now,21,WORK,0.097301196
Visitor Weekend Now,22,WORK,0.100987699
Visitor Weekend Now,23,WORK,0.101771716
Visitor Weekend Now,24,WORK,0.103634389
Visitor Weekend Now,25,WORK,0.103347704
Visitor Weekend Now,26,WORK,0.105533732
Visitor Weekend Now,27,WORK,0.103803593
Visitor Weekend Now,28,WORK,0.105028969
Visitor Weekend Now,29,WORK,0.103318863
Visitor Weekend Now,30,WORK,0.103531513
Visitor Weekend Now,31,WORK,0.10189252
Visitor Weekend Now,32,WORK,0.100487
Visitor Weekend Now,33,WORK,0.098089531
Visitor Weekend Now,34,WORK,0.096912598
Visitor Weekend Now,35,WORK,0.092855074
Visitor Weekend Now,36,WORK,0.092268048
Visitor Weekend Now,37,WORK,0.090538843
Visitor Weekend Now,38,WORK,0.091048776
Visitor Weekend Now,39,WORK,0.089547308
Visitor Weekend Now,40,WORK,0.09216695
Visitor Weekend Now,41,WORK,0.082794904
Visitor Weekend Now,42,WORK,0.083312506
Visitor Weekend Now,43,WORK,0.080228428
Visitor Weekend Now,44,WORK,0.07973114
Visitor Weekend Now,45,WORK,0.075322845
Visitor Weekend Now,46,WORK,0.074544064
Visitor Weekend Now,47,WORK,0.070610008
Visitor Weekend Now,48,WORK,0.069283559
Visitor Weekend Now,1,OTHER,0.137808948
Visitor Weekend Now,2,OTHER,0.135704344
Visitor Weekend Now,3,OTHER,0.129388391
Visitor Weekend Now,4,OTHER,0.128796527
Visitor Weekend Now,5,OTHER,0.123732916
Visitor Weekend Now,6,OTHER,0.123146311
Visitor Weekend Now,7,OTHER,0.119644663
Visitor Weekend Now,8,OTHER,0.11920926
Visitor Weekend Now,9,OTHER,0.117593917
Visitor Weekend Now,10,OTHER,0.117854601
Visitor Weekend Now,11,OTHER,0.116678634
Visitor Weekend Now,12,OTHER,0.11812179
Visitor Weekend Now,13,OTHER,0.120222948
Visitor Weekend Now,14,OTHER,0.123547882
Visitor Weekend Now,15,OTHER,0.128273116
Visitor Weekend Now,16,OTHER,0.130849876
Visitor Weekend Now,17,OTHER,0.134106623
Visitor Weekend Now,18,OTHER,0.139361263
Visitor Weekend Now,19,OTHER,0.142235625
Visitor Weekend Now,20,OTHER,0.148368659
Visitor Weekend Now,21,OTHER,0.154796864
Visitor Weekend Now,22,OTHER,0.161555172
Visitor Weekend Now,23,OTHER,0.163009796
Visitor Weekend Now,24,OTHER,0.168607133
Visitor Weekend Now,25,OTHER,0.170905684
Visitor Weekend Now,26,OTHER,0.176277763
Visitor Weekend Now,27,OTHER,0.17504225
Visitor Weekend Now,28,OTHER,0.17888143
Visitor Weekend Now,29,OTHER,0.178394329
Visitor Weekend Now,30,OTHER,0.182095704
Visitor Weekend Now,31,OTHER,0.181444581
Visitor Weekend Now,32,OTHER,0.183745162
Visitor Weekend Now,33,OTHER,0.179906492
Visitor Weekend Now,34,OTHER,0.181282791
Visitor Weekend Now,35,OTHER,0.175050161
Visitor Weekend Now,36,OTHER,0.17794722
Visitor Weekend Now,37,OTHER,0.175642975
Visitor Weekend Now,38,OTHER,0.180106221
Visitor Weekend Now,39,OTHER,0.175877073
Visitor Weekend Now,40,OTHER,0.182857031
Visitor Weekend Now,41,OTHER,0.161443394
Visitor Weekend Now,42,OTHER,0.162743743
Visitor Weekend Now,43,OTHER,0.154945131
Visitor Weekend Now,44,OTHER,0.154659079
Visitor Weekend Now,45,OTHER,0.147735106
Visitor Weekend Now,46,OTHER,0.146726407
Visitor Weekend Now,47,OTHER,0.137680222
Visitor Weekend Now,48,OTHER,0.135929539
Visitor Weekend Now,1,SCHOOL,0
Visitor Weekend Now,2,SCHOOL,0
Visitor Weekend Now,3,SCHOOL,0
Visitor Weekend Now,4,SCHOOL,0
Visitor Weekend Now,5,SCHOOL,0
Visitor Weekend Now,6,SCHOOL,0
Visitor Weekend Now,7,SCHOOL,0
Visitor Weekend Now,8,SCHOOL,0
Visitor Weekend Now,9,SCHOOL,0
Visitor Weekend Now,10,SCHOOL,0
Visitor Weekend Now,11,SCHOOL,0
Visitor Weekend Now,12,SCHOOL,0
Visitor Weekend Now,13,SCHOOL,0
Visitor Weekend Now,14,SCHOOL,0
Visitor Weekend Now,15,SCHOOL,0
Visitor Weekend Now,16,SCHOOL,0
Visitor Weekend Now,17,SCHOOL,0
Visitor Weekend Now,18,SCHOOL,0
Visitor Weekend Now,19,SCHOOL,0
Visitor Weekend Now,20,SCHOOL,0
Visitor Weekend Now,21,SCHOOL,0
Visitor Weekend Now,22,SCHOOL,0
Visitor Weekend Now,23,SCHOOL,0
Visitor Weekend Now,24,SCHOOL,0
Visitor Weekend Now,25,SCHOOL,0
Visitor Weekend Now,26,SCHOOL,0
Visitor Weekend Now,27,SCHOOL,0
Visitor Weekend Now,28,SCHOOL,0
Visitor Weekend Now,29,SCHOOL,0
Visitor Weekend Now,30,SCHOOL,0
Visitor Weekend Now,31,SCHOOL,0
Visitor Weekend Now,32,SCHOOL,0
Visitor Weekend Now,33,SCHOOL,0
Visitor Weekend Now,34,SCHOOL,0
Visitor Weekend Now,35,SCHOOL,0
Visitor Weekend Now,36,SCHOOL,0
Visitor Weekend Now,37,SCHOOL,0
Visitor Weekend Now,38,SCHOOL,0
Visitor Weekend Now,39,SCHOOL,0
Visitor Weekend Now,40,SCHOOL,0
Visitor Weekend Now,41,SCHOOL,0
Visitor Weekend Now,42,SCHOOL,0
Visitor Weekend Now,43,SCHOOL,0
Visitor Weekend Now,44,SCHOOL,0
Visitor Weekend Now,45,SCHOOL,0
Visitor Weekend Now,46,SCHOOL,0
Visitor Weekend Now,47,SCHOOL,0
Visitor Weekend Now,48,SCHOOL,0
